815396,104,0,15497,999,1649716914,0.05
815396,104,0,null,999,1649717934,0.05
817757,109,0,null,999,1649714515,1.0
820810,115,3259,31872,999,1649702624,0.03773584905660377
820810,115,3259,29858,999,1649702662,0.03773584905660377
820810,115,3259,2168,999,1649702782,0.03773584905660377
820810,115,3259,null,999,1649703308,0.03773584905660377
820817,115,3259,29858,999,1649688455,0.045454545454545456
820817,115,3259,2168,999,1649688565,0.045454545454545456
821080,117,0,null,999,1649692736,1.0
821082,117,0,null,999,1649702335,1.0
821116,117,0,null,999,1649697975,1.0
821139,117,0,null,999,1649687152,1.0
826346,139,8391,1827,999,1649694427,1.0
826346,139,8391,28978,999,1649694652,1.0
826346,139,8391,28979,999,1649694713,1.0
826346,139,8391,10910,999,1649694833,1.0
826346,139,8391,10909,999,1649694873,1.0
826346,139,8391,19689,999,1649694895,1.0
826346,139,8391,28851,999,1649694957,1.0
826346,139,8391,28853,999,1649695135,1.0
826346,139,8391,28854,999,1649695302,1.0
826346,139,8391,19691,999,1649695462,1.0
826346,139,8391,28862,999,1649695492,1.0
826346,139,8391,28863,999,1649695572,1.0
826346,139,8391,28864,999,1649695627,1.0
826346,139,8391,28866,999,1649695643,1.0
826346,139,8391,31271,999,1649695687,1.0
826346,139,8391,30502,999,1649695725,1.0
826346,139,8391,28872,999,1649695764,1.0
826346,139,8391,28876,999,1649695807,1.0
826346,139,8391,28877,999,1649695832,1.0
826346,139,8391,19690,999,1649695885,1.0
826346,139,8391,27887,999,1649696082,1.0
826346,139,8391,28879,999,1649696134,1.0
826346,139,8391,31272,999,1649696154,1.0
826346,139,8391,28880,999,1649696202,1.0
826346,139,8391,28881,999,1649696232,1.0
826346,139,8391,28884,999,1649696372,1.0
826346,139,8391,1707,999,1649696527,1.0
826346,139,8391,28885,999,1649696684,1.0
826346,139,8391,28886,999,1649696815,1.0
826346,139,8391,28889,999,1649696874,1.0
826346,139,8391,28891,999,1649696965,1.0
826346,139,8391,28892,999,1649696992,1.0
826346,139,8391,28895,999,1649697102,1.0
826346,139,8391,28896,999,1649697172,1.0
826346,139,8391,29695,999,1649697225,1.0
826346,139,8391,28898,999,1649697255,1.0
826346,139,8391,28899,999,1649697272,1.0
826346,139,8391,30579,999,1649697383,1.0
826346,139,8391,28903,999,1649697414,1.0
826346,139,8391,28905,999,1649697433,1.0
826346,139,8391,28906,999,1649697462,1.0
826346,139,8391,28907,999,1649697512,1.0
826346,139,8391,28909,999,1649697585,1.0
826346,139,8391,28910,999,1649697625,1.0
826346,139,8391,30580,999,1649697692,1.0
826346,139,8391,30581,999,1649697712,1.0
826346,139,8391,32047,999,1649697805,1.0
826346,139,8391,31133,999,1649698015,1.0
826346,139,8391,31134,999,1649698074,1.0
826346,139,8391,31135,999,1649698194,1.0
826346,139,8391,20420,999,1649698412,1.0
826346,139,8391,null,999,1649699166,1.0
826356,139,8391,null,999,1649688593,1.0
826356,139,8391,31138,999,1649688732,1.0
826356,139,8391,31139,999,1649688775,1.0
826356,139,8391,1709,999,1649688992,1.0
