[821007],['115'],"['8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352', '8352']","['19861', '19860', '19859', '19857', '19855', '2141', '19769', '19852', '19851', '25513', '19670', '19671', '15054', '990', '32114', '32115', '32260', '617', '19551', '19675', '618', '17103', '1160']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","[1649649024, 1649649074, 1649649104, 1649649163, 1649649192, 1649649203, 1649649223, 1649649242, 1649649262, 1649649334, 1649649431, 1649649433, 1649649493, 1649649622, 1649649662, 1649649692, 1649649712, 1649649744, 1649649802, 1649649853, 1649649971, 1649650022, 1649650192]",[],[]
[821945],['120'],"['8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345', '8345']","['1148', '18639', '18640', '18641', '18642', '18644', '18651', '18646', '18647', '18648', '18650', '2197', '18653', '18654', '18655', '18656', '18657', '1983', '18659', '18662', '18665', '18667', '1985', '18668', '18670', '18671', '14817', '18672', '18673', '18674', '18675', '18676', '18677', '18679', '30335', '18681', '30478', '18684', '18685']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","[1649649712, 1649649813, 1649649832, 1649649853, 1649649871, 1649649902, 1649649921, 1649649934, 1649649944, 1649649991, 1649650022, 1649650033, 1649650053, 1649650102, 1649650144, 1649650172, 1649650202, 1649650222, 1649650252, 1649650272, 1649650401, 1649650431, 1649650454, 1649650472, 1649650484, 1649650512, 1649650513, 1649650523, 1649650542, 1649650562, 1649650582, 1649650602, 1649650612, 1649650624, 1649650662, 1649650672, 1649650701, 1649650704, 1649650714]",[],[]
[821950],['120'],['8345'],['null'],['1'],['1'],[1649649314],[],[]
[822684],['125'],"['3064', '3064', '3064', '3064', '3064', '3064', '3064', '3064', '3064', '3064']","['1641', '28', '1537', '21529', '10285', '20644', '18447', '18448', '10272', '18451']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","[1649649042, 1649650053, 1649650512, 1649650562, 1649650602, 1649650612, 1649650634, 1649650672, 1649650701, 1649650714]",[],[]
[824730],['124'],"['8492', '8492', '8492', '8492', '8492', '8492', '8492', '8492', '8492', '8492', '8492']","['14970', '8505', '14972', '32002', '8510', '14974', '29784', '14975', '1641', '28', '1537']","['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4']","['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4']","[1649649052, 1649649084, 1649649104, 1649649114, 1649649132, 1649649143, 1649649163, 1649649242, 1649649274, 1649650174, 1649650714]",[],[]
[830366],['12'],"['8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064', '8064']","['32259', '25095', '22140', '25097', '14882', '14884', '14886', '130', '14080', '14084', '14085', '14088', '30921', '315', '22238', '25101', '30366', '25106', '25108', '30283', '24844', '31480', '317', 'null']","['-4', '-4', '-4', '-5', '-4', '-4', '-5', '-4', '-5', '-5', '-5', '-5', '-4', '-4', '-4', '-4', '-3', '-4', '-4', '-4', '-14', '-13', '-4', '-4']","['-4', '-4', '-4', '-4', '-4', '-4', '-5', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4']","[1649649143, 1649649192, 1649649242, 1649649294, 1649649372, 1649649432, 1649649482, 1649649541, 1649649612, 1649649662, 1649649712, 1649649792, 1649649842, 1649649902, 1649649971, 1649650022, 1649650082, 1649650133, 1649650202, 1649650272, 1649650381, 1649650442, 1649650554, 1649650714]",[],[1]
[830972],['14'],"['7439', '7439']","['21962', '22335']","['1', '1']","['0', '0']","[1649650102, 1649650191]",[],[]
[830973],['14'],"['7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365', '7365']","['22511', '22513', '22515', '22517', '22520', '22521', '22524', '22525', '22526', '22537', '22538', '25924', '22539', '30391', '327', '23056', '30293', '25881', '329', '23060', '23061', '23059', '23062', '23063', '25883', '23064', '23065', '23066', '23067', '23070', '25933', '23071', '30759']","['0', '0', '0', '1', '0', '0', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-2', '-2', '-1', '-1', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-1', '-1', '-1', '-17', '-16', '-16']","['0', '0', '1', '0', '1', '1', '0', '0', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-2', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1']","[1649649042, 1649649052, 1649649103, 1649649163, 1649649274, 1649649284, 1649649324, 1649649381, 1649649421, 1649649433, 1649649461, 1649649471, 1649649481, 1649649493, 1649649503, 1649649581, 1649649612, 1649649662, 1649649712, 1649649781, 1649649791, 1649649801, 1649649813, 1649649831, 1649649841, 1649649853, 1649649871, 1649649971, 1649650011, 1649650033, 1649650053, 1649650063, 1649650073]",[],[1]
[831023],['14'],"['7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440', '7440']","['23583', '23584', '23585', '25948', '23586', '23588', '23589', '23590', '23591', '28653', '25949', '23643', '23644', '23660', '23661', '23662', '23664', '23665', '23666', '23667', '23668', '25952', '23670', '336', '22762', '22765', '22766', '18', '19', '21944', '25957', '21945', '25958', '21946', '21947', '21948', '21949', '22767', '22768', '22770']","['3', '3', '4', '4', '4', '4', '4', '5', '6', '6', '5', '5', '5', '6', '6', '7', '7', '7', '7', '7', '7', '8', '7', '8', '8', '7', '8', '8', '9', '9', '9', '9', '9', '9', '9', '9', '8', '8', '8', '8']","['3', '3', '3', '3', '3', '4', '4', '4', '5', '5', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']","[1649649023, 1649649073, 1649649113, 1649649132, 1649649223, 1649649241, 1649649274, 1649649324, 1649649334, 1649649381, 1649649461, 1649649503, 1649649561, 1649649801, 1649649813, 1649649853, 1649649971, 1649650011, 1649650022, 1649650033, 1649650053, 1649650063, 1649650102, 1649650113, 1649650133, 1649650291, 1649650321, 1649650381, 1649650431, 1649650472, 1649650482, 1649650581, 1649650602, 1649650611, 1649650613, 1649650624, 1649650651, 1649650691, 1649650703, 1649650713]",[],[]
[831024],['14'],"['7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439', '7439']","['22904', '22905', '22907', '22909', '22912', '22', '22913', '22915', '22918', '22919', '22920', '22921', '22922', '23297', '22468', '338', '22469', 'null']","['3', '3', '3', '3', '3', '3', '2', '2', '2', '1', '2', '2', '2', '2', '2', '2', '1', '0']","['4', '4', '3', '3', '3', '3', '3', '3', '3', '2', '2', '2', '2', '2', '2', '1', '1', '1']","[1649649042, 1649649052, 1649649073, 1649649093, 1649649132, 1649649163, 1649649203, 1649649223, 1649649241, 1649649274, 1649649294, 1649649314, 1649649324, 1649649371, 1649649401, 1649649433, 1649649503, 1649650013]",[],[]
[831444],['16'],"['8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615', '8615']","['17132', '17133', '17136', '17138', '17158', '17159', '17162', '5273', '5252', '143', '5144', '17166', '17168', '17169', '17170', '515', 'null']","['-2', '-2', '-2', '-2', '-2', '-2', '-3', '-3', '-4', '-5', '-5', '-5', '-15', '-15', '-13', '-5', '-5']","['-2', '-2', '-1', '-2', '-2', '-2', '-3', '-3', '-3', '-4', '-5', '-5', '-5', '-5', '-5', '-5', '-5']","[1649649024, 1649649063, 1649649113, 1649649132, 1649649192, 1649649242, 1649649274, 1649649294, 1649649371, 1649649431, 1649649481, 1649649541, 1649649612, 1649649662, 1649649712, 1649649883, 1649650073]",[],[1]
[831445],['16'],"['8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240', '8240']","['136', '15422', '16908', '16910', '16911', '16912', '16913', '28451', '28452', '15504', '15512', '15513', '15530', '15559', '15578']","['3', '2', '2', '2', '1', '1', '2', '2', '2', '2', '1', '1', '1', '0', '0']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","[1649650341, 1649650431, 1649650454, 1649650472, 1649650512, 1649650513, 1649650542, 1649650562, 1649650582, 1649650612, 1649650624, 1649650634, 1649650701, 1649650704, 1649650714]",[],[]
[831464],['16'],['8240'],['null'],['-11'],['-11'],[1649649593],[],[1]
[831465],['16'],"['3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243', '3243']","['17283', '17286', '17288', '17290', '17291', '17296', '17297', '165', '28696', '17298', '17299', '17300', '30285', '17302', '17303', '17304', '17305', '31383', '17308', '28697', '17310', '17311', '17312', '17313', '17315', '17317', '17318', '17320', '15450', '17324', '15455', '15465', '17330', '15471', '17334', '15475', '15478', '15482', '18264', '136']","['-1', '0', '0', '-1', '0', '0', '0', '0', '-1', '0', '0', '0', '-1', '-1', '-1', '-1', '-1', '-2', '-2', '-3', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-5', '-4', '-4', '-4', '-5', '-6', '-5', '0', '0', '0', '0', '0']","['0', '0', '0', '-1', '-1', '0', '0', '0', '0', '0', '0', '0', '0', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1']","[1649649024, 1649649073, 1649649103, 1649649132, 1649649192, 1649649203, 1649649223, 1649649242, 1649649294, 1649649334, 1649649362, 1649649381, 1649649431, 1649649481, 1649649503, 1649649551, 1649649561, 1649649612, 1649649652, 1649649692, 1649649712, 1649649732, 1649649744, 1649649792, 1649649841, 1649649902, 1649649971, 1649650022, 1649650082, 1649650133, 1649650202, 1649650272, 1649650321, 1649650381, 1649650442, 1649650512, 1649650562, 1649650613, 1649650691, 1649650714]",[],[1]
[831466],['16'],"['8615', '8615', '8615', '8615', '8615']","['515', '20414', '17261', '17262', '17263']","['-10', '-9', '-9', '-8', '-9']","['0', '0', '0', '0', '0']","[1649650523, 1649650562, 1649650613, 1649650691, 1649650714]",[],[1]
[832119],['17'],"['3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304', '3304']","['40', '21289', '21290', '21291', '21292', '21293', '21294', '21295', '21296', '21297', '21299', '21302', '21304', '21305', '357', '21306', '21307', '21308', '21309', '21310', '21311', '21312', '358', '21317', '10275', '10272', '18451', '10266', '10259', '10255']","['1', '1', '2', '2', '2', '3', '2', '2', '2', '2', '1', '2', '2', '2', '2', '2', '2', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '0']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","[1649649662, 1649649672, 1649649792, 1649649832, 1649649853, 1649649902, 1649649921, 1649649924, 1649649971, 1649649991, 1649650053, 1649650102, 1649650133, 1649650154, 1649650172, 1649650192, 1649650222, 1649650252, 1649650262, 1649650272, 1649650292, 1649650321, 1649650371, 1649650431, 1649650472, 1649650484, 1649650524, 1649650562, 1649650672, 1649650714]",[],[1]
[832137],['17'],"['7471', '7471', '7471', '7471', '7471', '7471', '7471']","['10340', '10331', '10329', '14913', '10288', '7657', 'null']","['0', '1', '0', '0', '0', '-3', '0']","['1', '1', '1', '1', '1', '2', '1']","[1649649024, 1649649052, 1649649064, 1649649074, 1649649132, 1649649213, 1649649414]",[],[1]
[832198],['17'],"['7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471', '7471']","['593', '20961', '30079', '3582', '359', '10338', '10341', '10257', '10258', '10264', '17842', '8936', '21319', '14923', '30327', '14929', '14954', '14956', '14958', '14959', '14960', '14961', '21321', '21322', '21323', '362', '21324', '21326', '21327', '21328', '21329', '21330', '21331', '21332']","['-1', '0', '0', '1', '2', '1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '2', '1', '1', '1', '1']","['0', '0', '0', '1', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","[1649649434, 1649649493, 1649649541, 1649649591, 1649649642, 1649649712, 1649649782, 1649649802, 1649649813, 1649649902, 1649649991, 1649650011, 1649650033, 1649650133, 1649650172, 1649650222, 1649650292, 1649650303, 1649650321, 1649650341, 1649650371, 1649650384, 1649650411, 1649650431, 1649650442, 1649650472, 1649650504, 1649650542, 1649650582, 1649650612, 1649650634, 1649650672, 1649650704, 1649650714]",[],[1]
