826335,139,8301,28863,-9,1649968695,0:52:00
826335,139,8301,28864,-7,1649968853,0:52:00
826709,90,8209,31470,-7,1649968793,0:11:00
826709,90,8209,31471,-7,1649968853,0:11:00
827601,95,3210,809,-10,1649968853,0:27:00
829517,311,4620,29047,-12,1649968676,0:34:00
829517,311,4620,32406,-12,1649968724,0:34:00
829517,311,4620,32407,-12,1649968726,0:34:00
829517,311,4620,32408,-12,1649968793,0:34:00
829517,311,4620,32409,-12,1649968833,0:34:00
829517,311,4620,32410,-12,1649968837,0:34:00
829517,311,4620,32391,-12,1649968853,0:34:00
830618,14,7365,null,-6,1649968693,1:00:00
834142,21,3387,20970,-20,1649968696,0:16:00
834142,21,3387,20971,-20,1649968736,0:16:00
834142,21,3387,14915,-19,1649968794,0:16:00
834142,21,3387,593,-18,1649968853,0:16:00
834228,21,8482,null,-11,1649968853,0:16:00
834229,21,0,21376,-6,1649968696,0:15:00
834229,21,0,21377,-6,1649968754,0:15:00
834229,21,0,21379,-6,1649968811,0:15:00
834229,21,0,21380,-6,1649968853,0:15:00
835423,23,8244,17774,-28,1649968852,0:40:00
836426,25,8314,24029,-7,1649968693,0:20:00
836426,25,8314,24030,-7,1649968704,0:20:00
836426,25,8314,24031,-7,1649968704,0:20:00
836426,25,8314,24032,-6,1649968734,0:20:00
836426,25,8314,24033,-6,1649968752,0:20:00
836426,25,8314,24092,-7,1649968814,0:20:00
836426,25,8314,24035,-6,1649968852,0:20:00
837238,27,8532,null,-6,1649968852,0:12:00
837261,27,3423,8545,-6,1649968810,0:11:00
837302,27,8324,null,-14,1649968735,0:12:00
838075,29,3446,24236,-22,1649968753,0:21:00
838075,29,3446,24237,-21,1649968793,0:21:00
838075,29,3446,20428,-21,1649968833,0:21:00
838075,29,3446,539,-20,1649968853,0:21:00
838493,3,3276,53,-9,1649968693,0:26:00
838493,3,3276,25475,-9,1649968704,0:26:00
838493,3,3276,25476,-9,1649968734,0:26:00
838493,3,3276,25477,-9,1649968809,0:26:00
838493,3,3276,25478,-9,1649968852,0:26:00
838544,3,3164,55,-8,1649968852,0:11:00
838599,3,3160,null,-8,1649968852,0:26:00
839876,32,8246,null,-6,1649968852,0:13:00
841391,37,8017,30151,-6,1649968695,2:00:00
841391,37,8017,30152,-6,1649968706,2:00:00
841391,37,8017,32113,-6,1649968735,2:00:00
