816402,106,0,null,999,1649865074,0:46:00
816410,106,0,null,999,1649882205,0:46:00
816925,108,0,null,999,1649880534,0:43:00
817655,109,3478,30359,999,1649856797,1:30:00
817718,109,3478,15497,999,1649860326,0:12:00
818929,111,3484,15497,999,1649860972,0:17:00
821080,117,0,null,999,1649865534,0:12:00
821082,117,0,null,999,1649875135,0:12:00
821084,117,0,null,999,1649882205,0:12:00
821116,117,0,null,999,1649870754,0:12:00
821133,117,0,null,999,1649880073,0:12:00
821139,117,0,null,999,1649859954,0:12:00
821455,118,0,null,999,1649882205,0:25:00
821463,118,0,2168,999,1649877855,0:50:00
821463,118,0,null,999,1649880655,0:50:00
821861,120,3476,15497,999,1649881492,1:25:00
821861,120,3476,null,999,1649881869,1:25:00
822011,123,0,null,999,1649872432,0:28:00
822011,123,0,2200,999,1649872792,0:28:00
822011,123,0,null,999,1649875255,0:28:00
825171,129,0,null,999,1649874352,1:08:00
825405,130,0,null,999,1649862793,0:58:00
825417,130,0,null,999,1649869254,0:58:00
825958,132,0,null,999,1649869465,0:10:00
825958,132,3201,28716,999,1649869555,0:10:00
825958,132,3201,null,999,1649870024,0:10:00
825958,132,3201,32446,999,1649870055,0:10:00
825958,132,3201,32452,999,1649870083,0:10:00
825958,132,3201,32453,999,1649870092,0:10:00
825958,132,3201,32454,999,1649870213,0:10:00
825958,132,3201,28755,999,1649870273,0:10:00
825958,132,3201,28757,999,1649870303,0:10:00
825958,132,3201,1658,999,1649870314,0:10:00
825958,132,3201,28759,999,1649870314,0:10:00
825958,132,3201,28760,999,1649870314,0:10:00
825958,132,3201,30952,999,1649870314,0:10:00
825958,132,3201,30976,999,1649870314,0:10:00
825958,132,3201,28766,999,1649870314,0:10:00
825958,132,3201,28768,999,1649870314,0:10:00
825958,132,3201,30950,999,1649870365,0:10:00
825958,132,3201,28772,999,1649870444,0:10:00
825958,132,3201,30978,999,1649870454,0:10:00
825977,132,3201,1660,999,1649870665,1:38:00
825977,132,3201,29649,999,1649870805,1:38:00
825977,132,3201,28780,999,1649870832,1:38:00
825977,132,3201,28781,999,1649870872,1:38:00
825977,132,3201,29650,999,1649870895,1:38:00
825977,132,3201,28784,999,1649870962,1:38:00
825977,132,3201,30951,999,1649870995,1:38:00
825977,132,3201,30977,999,1649871025,1:38:00
825977,132,3201,28790,999,1649871112,1:38:00
825977,132,3201,28791,999,1649871135,1:38:00
825977,132,3201,30953,999,1649871155,1:38:00
825977,132,3201,1661,999,1649871275,1:38:00
825977,132,3201,28794,999,1649871283,1:38:00
825977,132,3201,28796,999,1649871283,1:38:00
825977,132,3201,32448,999,1649871307,1:38:00
825977,132,3201,32449,999,1649871352,1:38:00
825977,132,3201,32451,999,1649871414,1:38:00
825977,132,3201,32447,999,1649871513,1:38:00
825977,132,3201,32450,999,1649871575,1:38:00
825977,132,3201,30973,999,1649871623,1:38:00
825977,132,3201,32046,999,1649871643,1:38:00
825977,132,3201,28802,999,1649871673,1:38:00
825977,132,3201,30954,999,1649871805,1:38:00
825977,132,3201,28806,999,1649871835,1:38:00
825977,132,3201,1662,999,1649872015,1:38:00
825977,132,3201,30991,999,1649872055,1:38:00
825977,132,3201,30969,999,1649872065,1:38:00
825977,132,3201,30966,999,1649872065,1:38:00
825977,132,3201,29652,999,1649872065,1:38:00
825977,132,3201,32044,999,1649872163,1:38:00
825977,132,3201,31438,999,1649872285,1:38:00
825977,132,3201,28816,999,1649872447,1:38:00
825977,132,3201,28819,999,1649872507,1:38:00
825977,132,3201,28821,999,1649872553,1:38:00
825977,132,3201,28822,999,1649872603,1:38:00
825977,132,3201,30979,999,1649872613,1:38:00
825977,132,3201,28826,999,1649872645,1:38:00
825977,132,3201,30980,999,1649872675,1:38:00
825977,132,3201,30338,999,1649872732,1:38:00
825977,132,3201,30981,999,1649872822,1:38:00
825977,132,3201,28831,999,1649872855,1:38:00
825977,132,3201,30982,999,1649872882,1:38:00
825977,132,3201,30983,999,1649872912,1:38:00
825977,132,3201,30984,999,1649872935,1:38:00
825977,132,3201,28837,999,1649872965,1:38:00
825977,132,3201,28838,999,1649873012,1:38:00
825977,132,3201,30958,999,1649873025,1:38:00
825977,132,3201,28840,999,1649873123,1:38:00
825977,132,3201,30990,999,1649873205,1:38:00
825977,132,3201,30988,999,1649873274,1:38:00
825977,132,3201,30989,999,1649873335,1:38:00
825977,132,3201,15288,999,1649873375,1:38:00
