815026,103,3460,19472,-6,1649875932,0:41:00
815026,103,3460,19473,-6,1649875942,0:41:00
815323,104,3067,18679,-18,1649877595,0:30:00
815343,104,3273,29732,-18,1649854873,0:25:00
815343,104,3273,29733,-18,1649854885,0:25:00
815362,104,3064,18664,-6,1649861512,0:30:00
815362,104,3064,18665,-6,1649861527,0:30:00
815362,104,3064,18666,-6,1649861574,0:30:00
815362,104,3064,1985,-6,1649861694,0:30:00
815362,104,3064,18668,-6,1649861706,0:30:00
815362,104,3064,18669,-6,1649861706,0:30:00
815362,104,3064,18670,-6,1649861754,0:30:00
815362,104,3064,18671,-6,1649861814,0:30:00
815362,104,3064,14817,-6,1649861826,0:30:00
815362,104,3064,18676,-6,1649861992,0:30:00
815362,104,3064,18677,-6,1649862005,0:30:00
815362,104,3064,18678,-6,1649862052,0:30:00
815362,104,3064,18679,-6,1649862114,0:30:00
815362,104,3064,30335,-6,1649862126,0:30:00
815362,104,3064,18681,-6,1649862126,0:30:00
815362,104,3064,30478,-6,1649862175,0:30:00
815377,104,3067,18817,-6,1649874067,0:17:00
815377,104,3067,2202,-6,1649874074,0:17:00
815377,104,3067,18818,-6,1649874114,0:17:00
815383,104,8367,18827,-24,1649876172,0:56:00
815384,104,8363,18830,-24,1649876752,0:32:00
815387,104,3067,18818,-6,1649880553,0:56:00
815387,104,3067,18819,-6,1649880613,0:56:00
815387,104,3067,18820,-7,1649880654,0:56:00
815387,104,3067,18821,-7,1649880670,0:56:00
815387,104,3067,18822,-6,1649880715,0:56:00
815387,104,3067,18823,-6,1649880730,0:56:00
815387,104,3067,18824,-23,1649880793,0:56:00
815387,104,3067,18825,-23,1649880803,0:56:00
815407,104,0,18814,-7,1649855112,1:01:00
815407,104,0,30480,-6,1649855154,1:01:00
815407,104,0,18815,-6,1649855168,1:01:00
815407,104,0,18816,-6,1649855227,1:01:00
815407,104,0,18817,-7,1649855274,1:01:00
815407,104,0,2202,-7,1649855287,1:01:00
815407,104,0,18818,-8,1649855337,1:01:00
815407,104,0,18819,-8,1649855347,1:01:00
815407,104,0,18820,-7,1649855398,1:01:00
815407,104,0,18821,-6,1649855473,1:01:00
815420,104,3064,18830,-31,1649858694,0:17:00
815429,104,8345,18826,-24,1649863626,0:32:00
816070,105,3271,560,-6,1649855514,0:40:00
816071,105,3074,2024,-48,1649863334,0:40:00
816382,106,3490,19380,-23,1649880115,0:46:00
816391,106,8205,19379,-17,1649873612,0:46:00
816394,106,8205,19379,-19,1649862672,0:46:00
816406,106,8307,19416,-6,1649868913,0:50:00
816406,106,8307,19417,-6,1649868954,0:50:00
816406,106,8307,19418,-6,1649869014,0:50:00
816406,106,8307,19421,-6,1649869206,0:50:00
816406,106,8307,19422,-6,1649869254,0:50:00
816594,107,3070,19130,-7,1649877115,0:41:00
816594,107,3070,19131,-6,1649877175,0:41:00
816594,107,3070,19132,-8,1649877189,0:41:00
816594,107,3070,31001,-8,1649877235,0:41:00
816594,107,3070,19134,-8,1649877295,0:41:00
816594,107,3070,19135,-8,1649877372,0:41:00
816594,107,3070,19136,-11,1649877475,0:41:00
816594,107,3070,19137,-11,1649877489,0:41:00
816594,107,3070,2042,-11,1649877595,0:41:00
816594,107,3070,29753,-11,1649877609,0:41:00
816594,107,3070,19138,-11,1649877655,0:41:00
816594,107,3070,19139,-11,1649877729,0:41:00
816594,107,3070,2072,-12,1649877774,0:41:00
816594,107,3070,19140,-12,1649877789,0:41:00
816594,107,3070,19141,-13,1649877913,0:41:00
816594,107,3070,19142,-13,1649877915,0:41:00
816594,107,3070,19143,-13,1649877955,0:41:00
816594,107,3070,19144,-13,1649878014,0:41:00
816594,107,3070,19145,-13,1649878029,0:41:00
816594,107,3070,19146,-13,1649878075,0:41:00
816594,107,3070,19147,-13,1649878135,0:41:00
816594,107,3070,19148,-13,1649878195,0:41:00
816594,107,3070,19150,-13,1649878213,0:41:00
816594,107,3070,19151,-14,1649878254,0:41:00
816594,107,3070,32270,-15,1649878375,0:41:00
816594,107,3070,9941,-15,1649878393,0:41:00
816594,107,3070,31402,-15,1649878432,0:41:00
816594,107,3070,9934,-14,1649878495,0:41:00
816594,107,3070,20145,-14,1649878633,0:41:00
816594,107,3070,19155,-14,1649878635,0:41:00
816594,107,3070,19159,-13,1649878675,0:41:00
816594,107,3070,19160,-13,1649878689,0:41:00
816594,107,3070,19161,-13,1649878735,0:41:00
816594,107,3070,19162,-13,1649878813,0:41:00
816594,107,3070,19163,-13,1649878822,0:41:00
816594,107,3070,19164,-13,1649878855,0:41:00
816594,107,3070,19165,-13,1649878870,0:41:00
816594,107,3070,19166,-14,1649878933,0:41:00
816594,107,3070,19168,-14,1649878975,0:41:00
816594,107,3070,19169,-15,1649879035,0:41:00
816594,107,3070,19170,-14,1649879095,0:41:00
816594,107,3070,2074,-13,1649879155,0:41:00
816594,107,3070,19171,-12,1649879215,0:41:00
816594,107,3070,32068,-11,1649879274,0:41:00
816594,107,3070,19173,-9,1649879395,0:41:00
816594,107,3070,19174,-7,1649879512,0:41:00
816594,107,3070,31863,-6,1649879575,0:41:00
816595,107,3083,19190,-21,1649876025,0:41:00
816595,107,3083,19191,-21,1649876035,0:41:00
816598,107,3083,19190,-18,1649865154,0:41:00
816598,107,3083,19191,-18,1649865164,0:41:00
816598,107,3083,19193,-17,1649865194,0:41:00
816617,107,3083,19611,-33,1649859114,0:12:00
816835,108,0,19617,-6,1649855984,0:43:00
816835,108,0,19618,-6,1649855984,0:43:00
816835,108,0,19619,-6,1649855984,0:43:00
816835,108,0,19620,-6,1649855984,0:43:00
816835,108,0,1150,-6,1649856238,0:43:00
816835,108,0,19626,-6,1649856247,0:43:00
816875,108,8356,618,-7,1649878014,0:43:00
816875,108,8356,1160,-8,1649878605,0:43:00
816894,108,8343,1153,-12,1649863132,0:43:00
816894,108,8343,19642,-12,1649863146,0:43:00
816900,108,8343,15002,-6,1649860032,0:26:00
816900,108,8343,19600,-6,1649860075,0:26:00
816900,108,8343,19601,-7,1649860134,0:26:00
816900,108,8343,19602,-7,1649860146,0:26:00
816900,108,8343,19603,-7,1649860192,0:26:00
816900,108,8343,19604,-8,1649860206,0:26:00
816900,108,8343,19605,-7,1649860254,0:26:00
816900,108,8343,19606,-28,1649860314,0:26:00
816900,108,8343,19607,-27,1649860374,0:26:00
816900,108,8343,19608,-27,1649860386,0:26:00
816900,108,8343,22106,-27,1649860386,0:26:00
816900,108,8343,1146,-26,1649860447,0:26:00
816900,108,8343,19610,-25,1649860492,0:26:00
816900,108,8343,29816,-24,1649860555,0:26:00
816900,108,8343,19611,-24,1649860566,0:26:00
816900,108,8343,19612,-23,1649860614,0:26:00
816900,108,8343,1148,-8,1649860795,0:26:00
816912,108,3462,19612,-23,1649867792,0:26:00
816916,108,8343,1160,-6,1649870255,0:26:00
