814988,103,0,19284,999,1650423304,0:20:00
814988,103,0,null,999,1650423354,0:20:00
815025,103,0,null,999,1650423792,0:21:00
815353,104,0,null,999,1650417973,0:31:00
815358,104,0,null,999,1650427374,0:31:00
815404,104,0,null,999,1650421192,0:31:00
816591,107,0,null,999,1650406012,0:49:00
816854,108,0,null,999,1650416454,0:43:00
816859,108,0,null,999,1650424254,0:43:00
816881,108,0,null,999,1650400075,0:43:00
816884,108,0,null,999,1650420973,0:43:00
816886,108,0,1149,999,1650402753,0:43:00
816886,108,0,null,999,1650407695,0:43:00
816915,108,0,null,999,1650402756,0:43:00
816931,108,0,null,999,1650420494,0:43:00
816935,108,0,null,999,1650427374,0:43:00
816972,108,0,null,999,1650414284,0:43:00
816972,108,0,1148,999,1650415074,0:43:00
816972,108,0,null,999,1650416154,0:43:00
816974,108,0,null,999,1650412634,0:43:00
816975,108,0,null,999,1650424254,0:43:00
817693,109,3273,null,999,1650425982,1:30:00
817693,109,3273,19102,999,1650426351,1:30:00
817693,109,3273,19892,999,1650426365,1:30:00
817693,109,3273,19103,999,1650426374,1:30:00
817693,109,3273,19194,999,1650426411,1:30:00
817693,109,3273,19104,999,1650426424,1:30:00
817693,109,3273,22187,999,1650426444,1:30:00
817693,109,3273,26123,999,1650426452,1:30:00
817693,109,3273,19893,999,1650426522,1:30:00
817693,109,3273,19894,999,1650426524,1:30:00
817693,109,3273,19895,999,1650426552,1:30:00
817693,109,3273,19896,999,1650426584,1:30:00
817693,109,3273,19897,999,1650426622,1:30:00
817693,109,3273,19898,999,1650426642,1:30:00
817693,109,3273,19899,999,1650426654,1:30:00
817693,109,3273,19900,999,1650426714,1:30:00
817693,109,3273,14832,999,1650426724,1:30:00
817693,109,3273,19901,999,1650426742,1:30:00
817693,109,3273,19902,999,1650426744,1:30:00
817693,109,3273,19903,999,1650426752,1:30:00
817693,109,3273,19904,999,1650426771,1:30:00
817693,109,3273,20022,999,1650426784,1:30:00
817693,109,3273,19905,999,1650426801,1:30:00
817693,109,3273,19907,999,1650426811,1:30:00
817693,109,3273,19908,999,1650426824,1:30:00
817693,109,3273,14833,999,1650426841,1:30:00
817693,109,3273,19910,999,1650426854,1:30:00
817693,109,3273,19911,999,1650426903,1:30:00
817693,109,3273,19912,999,1650426912,1:30:00
817693,109,3273,2045,999,1650426912,1:30:00
817693,109,3273,19246,999,1650426954,1:30:00
817693,109,3273,19247,999,1650426972,1:30:00
817693,109,3273,19913,999,1650426984,1:30:00
817693,109,3273,19914,999,1650426984,1:30:00
817693,109,3273,19915,999,1650426992,1:30:00
817693,109,3273,19916,999,1650427012,1:30:00
817693,109,3273,19917,999,1650427042,1:30:00
817693,109,3273,19918,999,1650427084,1:30:00
817693,109,3273,19919,999,1650427122,1:30:00
817693,109,3273,14835,999,1650427132,1:30:00
817693,109,3273,19174,999,1650427221,1:30:00
817693,109,3273,31863,999,1650427242,1:30:00
817693,109,3273,31864,999,1650427244,1:30:00
817693,109,3273,19177,999,1650427255,1:30:00
817693,109,3273,19178,999,1650427274,1:30:00
817693,109,3273,2047,999,1650427374,1:30:00
817695,109,0,19102,999,1650418674,1:30:00
817695,109,0,19892,999,1650418691,1:30:00
817695,109,0,19103,999,1650418701,1:30:00
817695,109,0,19194,999,1650418731,1:30:00
817695,109,0,19104,999,1650418754,1:30:00
817695,109,0,22187,999,1650418903,1:30:00
817695,109,0,null,999,1650421554,1:30:00
817739,109,0,null,999,1650425414,1:30:00
817747,109,8340,19992,999,1650412745,0:12:00
817747,109,8340,null,999,1650413572,0:12:00
817747,109,8340,15497,999,1650413692,0:12:00
817747,109,8340,null,999,1650414545,0:12:00
818470,110,0,15068,999,1650401075,0:36:00
818470,110,0,null,999,1650406255,0:36:00
818892,111,0,2050,999,1650400765,0:18:00
818892,111,0,null,999,1650405955,0:18:00
818917,111,0,null,999,1650409935,0:30:00
819298,112,0,null,999,1650399955,1:07:00
819320,112,0,null,999,1650402895,1:07:00
819593,113,0,null,999,1650419934,0:26:00
819594,113,0,null,999,1650419634,0:26:00
819595,113,0,null,999,1650423654,0:26:00
819600,113,0,null,999,1650427374,0:26:00
819627,113,8368,19839,999,1650395262,0:26:00
819627,113,8368,null,999,1650397003,0:26:00
819631,113,0,null,999,1650412454,0:26:00
819638,113,0,null,999,1650408852,0:26:00
819640,113,0,null,999,1650414594,0:26:00
819641,113,0,null,999,1650410635,0:26:00
819644,113,0,30516,999,1650404485,0:25:00
819644,113,0,null,999,1650406196,0:25:00
819669,113,0,null,999,1650402756,0:26:00
819670,113,0,null,999,1650406995,0:26:00
819671,113,0,null,999,1650407054,0:26:00
819682,113,0,null,999,1650425275,0:26:00
819683,113,0,null,999,1650425874,0:26:00
819702,113,0,null,999,1650427374,0:26:00
819722,113,0,null,999,1650416752,0:26:00
820503,114,0,null,999,1650405415,0:46:00
820507,114,0,null,999,1650417654,0:46:00
820524,114,0,null,999,1650412495,0:46:00
820528,114,0,null,999,1650421674,0:46:00
820530,114,0,null,999,1650397003,0:46:00
821854,120,0,null,999,1650409194,1:21:00
821867,120,0,null,999,1650413154,1:21:00
824908,127,0,27975,999,1650402855,0:50:00
824908,127,0,null,999,1650406735,0:50:00
824920,127,0,null,999,1650410393,1:15:00
830580,14,0,null,999,1650375234,1:00:00
831528,17,0,null,999,1650373405,0:30:00
831678,17,0,null,999,1650378595,0:30:00
