815334,104,8203,18733,-11,1649759915,0:30:00
815334,104,8203,18734,-11,1649759922,0:30:00
815336,104,8206,18720,-6,1649763025,0:30:00
815336,104,8206,18721,-6,1649763025,0:30:00
815336,104,8206,30146,-6,1649763355,0:30:00
815336,104,8206,14820,-6,1649763825,0:30:00
815338,104,3067,29732,-7,1649764933,0:30:00
815338,104,3067,29733,-7,1649764943,0:30:00
815341,104,3498,18669,-6,1649766074,0:30:00
815341,104,3498,18670,-6,1649766083,0:30:00
815341,104,3498,18671,-7,1649766113,0:30:00
815341,104,3498,14817,-6,1649766175,0:30:00
815341,104,3498,18672,-6,1649766187,0:30:00
815341,104,3498,18673,-6,1649766187,0:30:00
815341,104,3498,18674,-6,1649766234,0:30:00
815341,104,3498,18675,-7,1649766295,0:30:00
815341,104,3498,18676,-7,1649766307,0:30:00
815341,104,3498,18677,-8,1649766355,0:30:00
815341,104,3498,18678,-7,1649766436,0:30:00
815341,104,3498,18679,-25,1649766475,0:30:00
815341,104,3498,30335,-25,1649766487,0:30:00
815341,104,3498,18681,-24,1649766553,0:30:00
815341,104,3498,30478,-23,1649766595,0:30:00
815341,104,3498,18684,-23,1649766608,0:30:00
815341,104,3498,18685,-22,1649766655,0:30:00
815341,104,3498,29732,-22,1649766675,0:30:00
815342,104,3464,14817,-6,1649766967,0:30:00
815342,104,3464,18672,-6,1649766975,0:30:00
815342,104,3464,18673,-6,1649766975,0:30:00
815342,104,3464,18702,-6,1649767974,0:30:00
815342,104,3464,18704,-6,1649767988,0:30:00
815342,104,3464,18705,-6,1649767988,0:30:00
815342,104,3464,18706,-6,1649768047,0:30:00
815342,104,3464,1988,-7,1649768094,0:30:00
815342,104,3464,18708,-7,1649768107,0:30:00
815342,104,3464,18709,-6,1649768172,0:30:00
815342,104,3464,18710,-6,1649768183,0:30:00
815360,104,8357,18657,-6,1649760013,0:30:00
815360,104,8357,1983,-6,1649760022,0:30:00
815360,104,8357,18659,-6,1649760022,0:30:00
815360,104,8357,18660,-6,1649760067,0:30:00
815360,104,8357,18661,-6,1649760075,0:30:00
815360,104,8357,18662,-6,1649760115,0:30:00
815360,104,8357,18663,-6,1649760126,0:30:00
815360,104,8357,2199,-6,1649760126,0:30:00
815360,104,8357,18664,-7,1649760306,0:30:00
815360,104,8357,18665,-7,1649760313,0:30:00
815360,104,8357,18666,-8,1649760355,0:30:00
815360,104,8357,18667,-8,1649760367,0:30:00
815360,104,8357,1985,-7,1649760413,0:30:00
815360,104,8357,18668,-7,1649760474,0:30:00
815360,104,8357,18669,-7,1649760487,0:30:00
815360,104,8357,18670,-7,1649760534,0:30:00
815360,104,8357,18671,-8,1649760547,0:30:00
815360,104,8357,14817,-8,1649760607,0:30:00
815360,104,8357,18672,-8,1649760614,0:30:00
815360,104,8357,18673,-7,1649760654,0:30:00
815360,104,8357,18674,-7,1649760667,0:30:00
815360,104,8357,18675,-7,1649760733,0:30:00
815360,104,8357,18676,-7,1649760745,0:30:00
815360,104,8357,18677,-7,1649760794,0:30:00
815360,104,8357,18678,-7,1649760805,0:30:00
815360,104,8357,18679,-7,1649760907,0:30:00
815360,104,8357,30335,-7,1649760915,0:30:00
815360,104,8357,18681,-7,1649760915,0:30:00
815360,104,8357,30478,-7,1649760952,0:30:00
815360,104,8357,18684,-7,1649760968,0:30:00
815360,104,8357,18685,-7,1649760968,0:30:00
815360,104,8357,18686,-7,1649761034,0:30:00
815360,104,8357,18688,-7,1649761045,0:30:00
815360,104,8357,18689,-7,1649761087,0:30:00
815360,104,8357,18690,-7,1649761095,0:30:00
815360,104,8357,18691,-7,1649761095,0:30:00
815360,104,8357,18692,-8,1649761147,0:30:00
815360,104,8357,1987,-8,1649761213,0:30:00
815360,104,8357,18693,-8,1649761223,0:30:00
815360,104,8357,18694,-8,1649761223,0:30:00
815360,104,8357,30783,-9,1649761274,0:30:00
815360,104,8357,18697,-9,1649761275,0:30:00
815360,104,8357,18698,-9,1649761333,0:30:00
815360,104,8357,30784,-9,1649761343,0:30:00
815360,104,8357,29741,-9,1649761393,0:30:00
815360,104,8357,18699,-9,1649761402,0:30:00
815360,104,8357,18700,-10,1649761447,0:30:00
815360,104,8357,18701,-10,1649761507,0:30:00
