[816850],['108'],"['0', '0', '0', '0', '0', '0', '0', '0', '0']","['19629', '19630', '19631', '19632', '19633', '19634', '19635', '1151', '16998']","['2', '1', '0', '1', '1', '1', '1', '1', '2']","['998', '998', '998', '998', '998', '998', '998', '998', '998']","[1649968675, 1649968694, 1649968724, 1649968734, 1649968785, 1649968792, 1649968809, 1649968832, 1649968852]",[],[]
[816873],['108'],"['3257', '3257', '3257', '3257', '3257', '3257', '3257']","['19651', '19652', '19653', '19654', '19655', '1156', '19656']","['1', '2', '2', '2', '2', '2', '2']","['1', '1', '2', '2', '2', '2', '2']","[1649968675, 1649968694, 1649968724, 1649968753, 1649968832, 1649968843, 1649968852]",[],[]
[816907],['108'],['0'],['null'],['998'],['998'],[1649968852],[],[]
[816915],['108'],"['8303', '8303', '8303', '8303', '8303', '8303', '8303', '8303', '8303', '8303']","['19591', '19592', '19593', '19594', '19595', '19596', '19597', '19598', '19599', '15002']","['-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2']","['-1', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2']","[1649968663, 1649968673, 1649968675, 1649968694, 1649968705, 1649968724, 1649968734, 1649968772, 1649968809, 1649968852]",[],[1]
[816927],['108'],"['3258', '3258']","['618', '17103']","['0', '-1']","['2', '2']","[1649968832, 1649968852]",[],[]
[816969],['108'],['0'],['null'],['998'],['998'],[1649968852],[],[]
[817701],['109'],"['8345', '8345', '8345', '8345', '8345']","['22187', '26123', '19893', '19894', '19895']","['1', '1', '-1', '-1', '-2']","['1', '1', '-1', '-1', '-1']","[1649968694, 1649968724, 1649968832, 1649968835, 1649968852]",[],[1]
[817702],['109'],"['8354', '8354', '8354', '8354', '8354']","['19911', '19912', '2045', '19246', '19247']","['-1', '-1', '0', '0', '-1']","['0', '-1', '-1', '-1', '0']","[1649968630, 1649968675, 1649968724, 1649968772, 1649968852]",[],[1]
[817703],['109'],['0'],['null'],['999'],['999'],[1649968852],[1],[]
[817704],['109'],"['3461', '3461', '3461', '3461', '3461', '3461', '3461', '3461', '3461']","['19945', '2049', '19947', '19949', '19951', '19952', '31868', '31870', '19954']","['8', '9', '8', '8', '8', '8', '8', '8', '8']","['9', '9', '8', '8', '8', '8', '8', '9', '9']","[1649968645, 1649968690, 1649968724, 1649968734, 1649968753, 1649968785, 1649968832, 1649968843, 1649968852]",[],[]
