['679479'],['29'],['3448'],['null'],['0'],['-1'],['1644370735'],[]
['679545'],['29'],"['8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044']","['23977', '24210', '24214', '24219', '24222', '24225', '24229', '24233', '20428', 'null']","['1', '1', '1', '1', '2', '0', '0', '0', '-1', '-1']","['1', '2', '2', '1', '2', '0', '0', '0', '-1', '-1']","['1644376512', '1644376633', '1644376752', '1644376872', '1644376994', '1644377115', '1644377233', '1644377354', '1644377475', '1644377834']",[]
['679546'],['29'],"['8444', '8444', '8444', '8444', '8444', '8444', '8444', '8444', '8444', '8444', '8444']","['101', '24210', '24213', '24217', '546', '24224', '24227', '24231', '24235', '539', 'null']","['0', '0', '0', '0', '0', '-1', '-1', '-1', '-1', '-1', '0']","['0', '1', '0', '0', '0', '0', '-1', '-1', '-1', '-1', '-1']","['1644374585', '1644374705', '1644374824', '1644374945', '1644375065', '1644375184', '1644375305', '1644375425', '1644375545', '1644375665', '1644376394']",[]
['679547'],['29'],"['8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044', '8044']","['101', '23977', '24210', '24212', '24217', '546', '24224', '548', '24234', '24236', '539', 'null']","['0', '2', '3', '2', '1', '2', '0', '-1', '0', '3', '2', '0']","['1', '2', '3', '2', '2', '2', '0', '-1', '0', '3', '2', '2']","['1644372772', '1644372892', '1644373016', '1644373136', '1644373253', '1644373372', '1644373496', '1644373616', '1644373732', '1644373984', '1644374105', '1644374585']",[]
['679548'],['29'],"['3448', '3448', '3448', '3448', '3448', '3448', '3448', '3448', '3448', '3448']","['101', '544', '24213', '24216', '24220', '24221', '24225', '548', '24231', '24234']","['-2', '-2', '-2', '-2', '-1', '-1', '-2', '-2', '-1', '-2']","['-2', '-2', '-2', '-2', '-2', '-1', '-1', '-1', '-1', '-2']","['1644370856', '1644370972', '1644371092', '1644371216', '1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932']",[]
['679550'],['29'],['8444'],['null'],['-2'],['-2'],['1644372173'],[]
['679551'],['29'],['8044'],['null'],['1'],['3'],['1644370735'],[]
['680146'],['3'],"['3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347']","['21971', '24089', '24088', '19011', '24095', '25429', '19014', '25436', '19016', '25451', '25456', '25467', '25471', '53']","['-22', '2', '2', '2', '1', '0', '-1', '0', '-1', '-3', '-3', '-3', '-2', '-2']","['0', '2', '2', '3', '2', '1', '0', '0', '-2', '-2', '-2', '-2', '-1', '-2']","['1644376152', '1644376274', '1644376393', '1644376512', '1644376632', '1644376751', '1644376872', '1644376993', '1644377114', '1644377232', '1644377353', '1644377474', '1644377592', '1644377834']",[]
['680147'],['3'],"['3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139']","['24089', '24090', '19011', '24095', '25428', '19014', '51', '801', '16355', '31367', '26260', '25471', '25474', '53', '25479', '25481', '25484', '25491']","['2', '2', '3', '3', '3', '2', '1', '0', '-1', '-2', '-2', '-2', '-2', '-1', '-3', '-2', '-1', '-7']","['0', '2', '3', '3', '3', '2', '1', '1', '-1', '-2', '-2', '-2', '-1', '-2', '-3', '-2', '-1', '-2']","['1644374464', '1644374585', '1644374704', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376512', '1644376632']",[]
['680148'],['3'],"['3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517']","['24088', '19011', '24095', '19013', '17840', '51', '25438', '16355', '25452', '25456', '26260', '25469', '25476', '25481', '25483', '25490']","['13', '14', '13', '14', '13', '13', '13', '11', '11', '12', '12', '10', '9', '10', '11', '12']","['13', '13', '13', '14', '13', '12', '12', '12', '10', '11', '11', '11', '9', '9', '10', '11']","['1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374585', '1644374704', '1644374824', '1644375064', '1644375184', '1644375305', '1644375664']",[]
['680149'],['3'],"['3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285']","['24088', '25421', '24095', '25428', '25429', '17848', '25438', '8986', '52', '25453', '25458', '25469', '25473', '53', '25476', '25479', '25482', '25484', '25486', '25491', '55', 'null']","['3', '2', '3', '3', '2', '1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '2', '1', '1', '0', '-1']","['0', '3', '3', '3', '2', '1', '2', '1', '1', '1', '0', '0', '1', '1', '2', '0', '1', '2', '3', '0', '0', '0']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373732']",[]
['680184'],['3'],"['3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347']","['25451', '25455', '25457', '25465', '25470', '53', '25476', '54', '25482', '25484', '25489', '55', 'null']","['-1', '-1', '0', '0', '0', '0', '-1', '-2', '0', '0', '-9', '-1', '-1']","['-1', '0', '0', '1', '0', '0', '0', '-1', '0', '2', '-1', '-1', '-1']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574', '1644371691', '1644371931', '1644372055', '1644372172', '1644372532']",[]
['680185'],['3'],"['3155', '3155', '3155', '3155', '3155', '3155']","['25481', '25484', '25487', '25489', '55', 'null']","['-1', '-1', '-1', '-1', '-2', '-2']","['-1', '-1', '-1', '-2', '-2', '-2']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336']",[]
['680187'],['3'],['3139'],['26263'],['-1'],['7'],['1644370734'],[]
['680204'],['3'],"['3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358', '3358']","['24091', '24093', '25426', '25430', '17853', '25438', '8986', '19017', '25452', '25456', '25467', '25471', '53', '25477', '25479', '25481', 'null']","['0', '-1', '0', '-1', '-2', '-3', '-4', '-5', '-4', '-4', '-5', '-6', '-6', '-5', '-7', '-7', '-8']","['0', '0', '0', '-1', '-2', '-2', '-4', '-4', '-4', '-4', '-4', '-4', '-6', '-6', '-5', '-8', '-8']","['1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373862']",[]
['680242'],['3'],"['3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285', '3285']","['55', '25372', '25373', '25380', '25382', '25385', '25387', '18529', '25396', '25402', '19005', '25407', '21175', '17745', '26262', '19008', '25411', '23966']","['1', '2', '3', '3', '3', '3', '3', '2', '1', '0', '0', '0', '1', '1', '2', '1', '1', '2']","['1', '1', '2', '2', '2', '2', '2', '2', '1', '0', '0', '0', '0', '1', '1', '1', '1', '1']","['1644373862', '1644373983', '1644374224', '1644374344', '1644374464', '1644374585', '1644374704', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034']",[]
['680244'],['3'],"['3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139']","['55', '25374', '25380', '25382', '25385', '25387', '18529', '26261']","['-4', '-5', '-5', '-6', '-6', '-6', '-6', '-8']","['-4', '-5', '-5', '-5', '-6', '-6', '-6', '-8']","['1644376993', '1644377114', '1644377232', '1644377353', '1644377474', '1644377592', '1644377713', '1644377834']",[]
['680245'],['3'],"['3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517']","['55', '25372', '25373', '25374', '25380', '25384', '25387', '25391', '25393', '25402', '25404', '19006', '17744', '19007', '25408', '25411', '23962', '23967', 'null']","['12', '6', '8', '7', '6', '6', '5', '5', '5', '4', '4', '4', '4', '3', '5', '4', '3', '3', '2']","['0', '6', '5', '7', '6', '5', '5', '5', '5', '5', '3', '3', '3', '3', '4', '3', '3', '2', '2']","['1644375544', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376393', '1644376512', '1644376632', '1644376751', '1644376872', '1644376993', '1644377114', '1644377232', '1644377353', '1644377474', '1644377592', '1644377713', '1644377834']",[]
['680246'],['3'],"['3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155', '3155']","['55', '25370', '25374', '25378', '57', '25384', '58', '25389', '18531', '25395', '25401', '25404', '19005', '8970', '21175', '17747', '19008', '25411', 'null']","['-7', '-8', '-8', '-7', '-8', '-8', '-7', '-7', '-8', '-8', '-7', '-7', '-5', '-6', '-5', '-5', '-5', '-5', '-3']","['-6', '-7', '-8', '-7', '-7', '-7', '-7', '-7', '-8', '-8', '-7', '-7', '-5', '-6', '-5', '-5', '-5', '-5', '-3']","['1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644374944']",[]
['680247'],['3'],"['3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139', '3139']","['55', '25374', '25379', '25382', '58', '25388', '18531', '25396', '25401', '19004', '25406', '17743', '21175', '26262', '25409', '23962', '23966', '21204', 'null']","['1', '1', '1', '1', '0', '-1', '-1', '-1', '-1', '-3', '-2', '-2', '-1', '-1', '-1', '-1', '-2', '-22', '-2']","['1', '1', '2', '2', '0', '0', '0', '-1', '-1', '-2', '-1', '-2', '-1', '-1', '-2', '-1', '-2', '-2', '-2']","['1644370855', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135']",[]
['680248'],['3'],"['3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152', '3152']","['18531', '25395', '25401', '25404', '25405', '19006', '17743', '17745', '26262', '19008', '25411', '23964', '23967', '21204']","['-3', '-3', '-4', '-5', '-5', '-5', '-7', '-6', '-8', '-8', '-7', '-4', '-2', '2']","['-3', '-3', '-4', '-5', '-6', '-6', '-6', '-7', '-8', '-7', '-7', '-7', '-7', '-7']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574', '1644371691', '1644371811', '1644371931', '1644372055', '1644372172', '1644372415']",[]
['680250'],['3'],"['3517', '3517', '3517', '3517', '3517', '3517', '3517', '3517']","['8970', '21175', '17744', '19007', '25408', '25410', '23963', '23966']","['3', '4', '5', '5', '4', '5', '3', '4']","['3', '3', '5', '4', '4', '4', '4', '4']","['1644370734', '1644370855', '1644370971', '1644371091', '1644371215', '1644371336', '1644371451', '1644371574']",[]
['680287'],['3'],"['3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347', '3347']","['55', '25372', '25374', '25379', '25383', '58', '25390', '25393', '25398', '25404', '19006', '25407', '21175', '17747', '19008', '25411', '23965']","['1', '0', '3', '2', '1', '2', '1', '0', '0', '-1', '-1', '-1', '-1', '-1', '0', '-1', '-1']","['1', '1', '3', '2', '2', '2', '1', '0', '0', '-1', '-1', '0', '0', '0', '0', '0', '-1']","['1644372651', '1644372771', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374464', '1644374585', '1644374704']",[]
['680501'],['30'],"['8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427']","['21392', '1148', '21392', '551', '21396', '21399', '21402', '21407', '21410', '21415', '21420']","['3', '6', '6', '5', '5', '7', '5', '5', '6', '5', '4']","['3', '5', '6', '6', '6', '6', '6', '6', '6', '6', '6']","['1644375184', '1644375306', '1644375425', '1644375545', '1644375665', '1644375794', '1644375913', '1644376034', '1644376152', '1644376274', '1644376394']",[]
['680502'],['30'],"['8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427']","['21392', '21396', '21399', '21403', '21407', '554', '21413', '21418', '21248']","['4', '4', '4', '4', '4', '5', '5', '4', '2']","['4', '4', '4', '4', '4', '5', '5', '5', '4']","['1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372893']",[]
['680554'],['30'],"['8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427']","['21248', '30823', '21467', '21471', '30826', '21477', '559', '19536', '1148', 'null']","['4', '4', '4', '3', '4', '2', '2', '1', '-1', '-1']","['0', '0', '0', '4', '4', '4', '4', '4', '-1', '-1']","['1644376512', '1644376633', '1644376752', '1644376873', '1644376994', '1644377115', '1644377233', '1644377354', '1644377475', '1644377834']",[]
['680555'],['30'],"['8427', '8427', '8427', '8427', '8427', '8427', '8427', '8427']","['30823', '21466', '557', '21477', '21042', '21488', '1148', 'null']","['3', '0', '1', '0', '-2', '-1', '-17', '-1']","['0', '0', '0', '0', '0', '0', '-1', '-1']","['1644373017', '1644373136', '1644373253', '1644373373', '1644373496', '1644373616', '1644373984', '1644374945']",[]
['680556'],['30'],['8427'],['null'],['0'],['-5'],['1644371452'],[]
['680766'],['31'],"['8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122']","['563', '19532', '9292', '21491', '564', '21497', '31042', '31045', '1401', '31144', '21505', '21510', '567', '21515', '21522', '21447', '21528', '10285', '18447', '18451', '30828', 'null']","['1', '0', '0', '0', '-1', '0', '1', '0', '0', '-2', '-2', '-2', '-2', '-1', '-2', '-2', '-1', '-2', '-2', '0', '0', '0']","['1', '1', '0', '0', '0', '0', '1', '0', '0', '-2', '-2', '-2', '-2', '-1', '-1', '-2', '-1', '-2', '-2', '-3', '-3', '-3']","['1644370735', '1644370856', '1644370972', '1644371092', '1644371216', '1644371337', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372893', '1644373017', '1644373136', '1644373373']",[]
['680767'],['31'],"['3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021']","['563', '19530', '19533', '21490', '21492', '21495', '31042', '18992', '1391', '31143', '21505', '26066', '21512', '21513', '21517', '21523', '21527', '21529', '18448', '18451', '10266', '30828', 'null']","['2', '3', '3', '2', '2', '2', '2', '2', '2', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '2', '3', '0', '-1']","['2', '4', '3', '2', '3', '3', '2', '3', '2', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '2', '2', '2', '2']","['1644374345', '1644374466', '1644374585', '1644374705', '1644374825', '1644374945', '1644375065', '1644375184', '1644375306', '1644375425', '1644375545', '1644375665', '1644375794', '1644375913', '1644376034', '1644376152', '1644376274', '1644376394', '1644376512', '1644376633', '1644376752', '1644376873', '1644376994']",[]
['680837'],['31'],"['3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021', '3021']","['2821', '10282', '19025', '573', '21537', '21540', '21596', '21614', '21617', '21627', '21632', '21636', '22996', '23001', '23004', '1398', '23009', '23017', '21649', '21651', '21662', '20584', '560', '19495', '21671', '21675', 'null']","['1', '1', '2', '1', '2', '2', '3', '3', '2', '3', '3', '3', '3', '3', '3', '4', '3', '3', '4', '5', '5', '7', '7', '7', '7', '6', '0']","['1', '1', '2', '2', '3', '2', '3', '3', '2', '3', '3', '3', '3', '3', '3', '4', '3', '3', '5', '5', '5', '7', '7', '7', '7', '6', '6']","['1644370735', '1644370856', '1644370972', '1644371092', '1644371216', '1644371337', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372056', '1644372173', '1644372293', '1644372416', '1644372532', '1644372652', '1644372772', '1644372893', '1644373017', '1644373136', '1644373253', '1644373373', '1644373496', '1644373616', '1644373733', '1644374105']",[]
['680838'],['31'],"['8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122', '8122']","['30828', '17842', '8936', '8939', '10281', '10282', '573', '21539', '21543', '21611', '574', '21630', '21634', '575', '22999', '23003', '1398', '1400', '31723', '21650', '30831', '20584', '19492', '21670', '21674', '563', 'null']","['-2', '-2', '-1', '-1', '0', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-2', '-3', '-4', '-4', '-4', '-4', '-5', '-3', '-4', '-5', '-5', '-5', '0', '0', '0']","['-1', '-2', '0', '0', '0', '-1', '-2', '-2', '-1', '-2', '-2', '-2', '-2', '-3', '-4', '-4', '-4', '-4', '-3', '-3', '-4', '-4', '-5', '-5', '-5', '-5', '-5']","['1644373496', '1644373616', '1644373733', '1644373863', '1644373984', '1644374105', '1644374225', '1644374345', '1644374466', '1644374585', '1644374705', '1644374825', '1644374945', '1644375065', '1644375184', '1644375306', '1644375425', '1644375545', '1644375665', '1644375794', '1644375913', '1644376034', '1644376152', '1644376274', '1644376394', '1644376512', '1644377714']",[]
['680839'],['31'],"['3021', '3021', '3021', '3021', '3021', '3021', '3021']","['20968', '17842', '8936', '10279', '10282', '30653', '21538']","['-1', '0', '1', '1', '0', '0', '-1']","['2', '1', '1', '1', '0', '0', '0']","['1644377115', '1644377233', '1644377354', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['681292'],['32'],"['8271', '8271', '8271', '8271', '8271']","['15185', '15191', '15202', '5150', 'null']","['1', '0', '0', '-3', '0']","['1', '-3', '-3', '-3', '-3']","['1644370855', '1644370971', '1644371092', '1644371215', '1644371574']",[]
['681293'],['32'],"['8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636']","['16525', '19708', '16531', '16535', '16538', '2888', '16546', '16550', '581', '1313', '16559', '16564', '25203', '19711', '10272', '10266', '15185', '15192', '2635', '5150', 'null']","['7', '7', '7', '6', '6', '6', '6', '5', '5', '4', '4', '4', '4', '2', '3', '3', '3', '2', '2', '1', '0']","['8', '8', '7', '5', '5', '6', '6', '5', '5', '4', '4', '4', '4', '2', '3', '3', '2', '2', '2', '1', '1']","['1644370734', '1644370855', '1644370971', '1644371092', '1644371215', '1644371336', '1644371452', '1644371574', '1644371692', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373372']",[]
['681294'],['32'],"['3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318']","['21232', '19693', '16521', '16525', '19708', '16536', '16537', '261', '16543', '16547', '16552', '582', '31117', '16558', '16564', '16566', '19711', '14912', '18451', '15185', '15190', '15195', '5150', 'null']","['0', '0', '0', '0', '-1', '-1', '-1', '0', '0', '1', '1', '0', '-1', '0', '-1', '-1', '-2', '-1', '-2', '-4', '-3', '-12', '-4', '0']","['0', '0', '0', '1', '-1', '-1', '-1', '0', '1', '1', '0', '0', '0', '-1', '-1', '0', '0', '-1', '-2', '-2', '-4', '-4', '-4', '-4']","['1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374585', '1644375064']",[]
['681295'],['32'],"['8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547']","['9899', '16193', '123', '16521', '16528', '16530', '16536', '16537', '2885', '16545', '16549', '16553', '582', '16557', '16562', '16566', '19711', '14912', '18451', '15185', '15188', '15195', '5150', 'null']","['2', '3', '4', '4', '5', '3', '3', '3', '4', '4', '5', '4', '3', '2', '2', '1', '2', '1', '0', '1', '0', '0', '-2', '0']","['0', '0', '4', '4', '5', '4', '3', '3', '4', '4', '5', '4', '4', '3', '3', '2', '2', '1', '1', '1', '1', '-2', '-2', '-2']","['1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374465', '1644374585', '1644374704', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376393', '1644376872']",[]
['681296'],['32'],"['8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271']","['21232', '18586', '19694', '16185', '16528', '19708', '19703', '16538', '16545', '16550', '16555', '582', '1313', '16560', '16564', '25203', '19711', '31348', '18451', '15186']","['1', '2', '3', '3', '3', '2', '1', '2', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '0', '0']","['0', '-1', '2', '3', '2', '2', '1', '2', '1', '1', '0', '1', '1', '2', '2', '2', '0', '1', '0', '0']","['1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376512', '1644376632', '1644376752', '1644376872', '1644376994', '1644377114', '1644377232', '1644377353', '1644377475', '1644377592', '1644377714', '1644377834']",[]
['681297'],['32'],"['8636', '8636', '8636', '8636', '8636']","['9898', '18586', '19694', '16187', '16525']","['2', '3', '4', '4', '6']","['0', '0', '4', '4', '5']","['1644377353', '1644377474', '1644377592', '1644377714', '1644377834']",[]
['681340'],['32'],"['3318', '3318', '3318', '3318', '3318']","['16011', '16012', '16017', '21232', 'null']","['0', '-1', '-1', '-1', '-1']","['1', '-1', '-1', '-1', '-1']","['1644370734', '1644370855', '1644370971', '1644371092', '1644371692']",[]
['681341'],['32'],"['8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547', '8547']","['20968', '8936', '8938', '1321', '15954', '19697', '14939', '585', '15961', '15993', '15996', '31116', '16000', '587', '16005', '19704', '16012', '16017', '21232', 'null']","['5', '7', '6', '6', '5', '5', '6', '3', '3', '2', '2', '3', '3', '3', '3', '3', '3', '4', '4', '0']","['7', '6', '7', '6', '6', '5', '6', '6', '2', '2', '2', '2', '3', '3', '3', '3', '3', '4', '4', '4']","['1644370734', '1644370855', '1644370971', '1644371092', '1644371215', '1644371336', '1644371452', '1644371574', '1644371692', '1644371811', '1644371931', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372651', '1644372771', '1644372892', '1644373615']",[]
['681342'],['32'],"['8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271', '8271']","['5166', '5135', '15941', '17842', '8936', '15948', '15951', '15954', '19698', '14939', '14941', '585', '15961', '15992', '15996', '15998', '16002', '587', '16007', '16012', '16016', '21232', 'null']","['2', '0', '-1', '-3', '-2', '-2', '-2', '-2', '-2', '-4', '-5', '-4', '-4', '-5', '-4', '-5', '-5', '-5', '-4', '-4', '-21', '-19', '-1']","['1', '0', '-1', '-2', '-2', '-2', '-2', '-2', '-2', '-4', '-5', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4', '-4']","['1644371692', '1644371812', '1644371932', '1644372055', '1644372172', '1644372292', '1644372415', '1644372532', '1644372652', '1644372771', '1644372892', '1644373016', '1644373135', '1644373252', '1644373372', '1644373495', '1644373615', '1644373732', '1644373862', '1644373984', '1644374104', '1644374224', '1644375305']",[]
['681343'],['32'],"['8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636', '8636']","['5166', '14996', '5318', '5229', '20968', '8936', '15947', '15948', '15951', '15954', '31115', '2880', '586', '15962', '15993', '15997', '16000', '16002', '19707', '19704', '19709', '16013', '16020', '21232', 'null']","['3', '3', '4', '3', '1', '3', '3', '4', '5', '3', '4', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '2', '2', '0']","['2', '3', '3', '2', '1', '2', '3', '3', '4', '3', '3', '4', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '2']","['1644373495', '1644373615', '1644373732', '1644373862', '1644373983', '1644374104', '1644374224', '1644374344', '1644374465', '1644374585', '1644374704', '1644374824', '1644374944', '1644375064', '1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644377232']",[]
['681344'],['32'],"['3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318', '3318']","['5152', '5195', '14996', '5229', '20968', '17842', '8938', '15948', '15950', '15954', '19698', '14939', '585', '15962', '15991', '15995', '31116', '16003', '19707', '16007', '16011', '16012', '16019']","['2', '4', '2', '2', '3', '2', '3', '4', '3', '4', '4', '2', '2', '2', '2', '2', '2', '1', '1', '2', '2', '2', '2']","['1', '3', '2', '3', '3', '3', '4', '4', '4', '4', '4', '3', '2', '2', '2', '2', '2', '1', '2', '3', '2', '2', '2']","['1644375184', '1644375305', '1644375424', '1644375544', '1644375664', '1644375794', '1644375912', '1644376034', '1644376152', '1644376274', '1644376393', '1644376512', '1644376632', '1644376752', '1644376872', '1644376994', '1644377114', '1644377232', '1644377353', '1644377474', '1644377592', '1644377714', '1644377834']",[]
['681345'],['32'],"['8547', '8547']","['5152', '5135']","['14', '12']","['14', '13']","['1644377714', '1644377834']",[]
['683033'],['37'],['3104'],['null'],['-11'],['-11'],['1644371216'],[]
['683034'],['37'],"['8022', '8022', '8022', '8022', '8022', '8022', '8022', '8022', '8022', '8022']","['19547', '24948', '24953', '29419', '31337', '31121', '24960', '24963', '14785', 'null']","['-4', '-5', '-5', '-5', '-5', '-3', '-16', '-15', '-13', '-1']","['-4', '-5', '-4', '-5', '-5', '-5', '-6', '-6', '-6', '-6']","['1644370972', '1644371092', '1644371216', '1644371336', '1644371452', '1644371575', '1644371692', '1644371812', '1644371932', '1644372652']",[]
